"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"126","1104","Fermata 1104 - DISTRETTO MILITARE","C.UNIONE SOVIETICA / C.BRAMANTE","45.04644","7.66187","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1104","","","Europe/Rome","1"
"127","1105","Fermata 1105 - DISTRETTO MILITARE","C.TURATI / C.LEPANTO","45.047","7.66236","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1105","","","Europe/Rome","1"
"128","1106","Fermata 1106 - OSPEDALE MAURIZIANO","C.TURATI / C.DANTE","45.04958","7.66541","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1106","","","Europe/Rome","1"
"129","1107","Fermata 1107 - MARONCELLI","V.G.FERRARIS PRIMA DI V. MARONCELLI SETTIMO TOR.","45.13847","7.77754","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1107","","","Europe/Rome","1"
"130","1108","Fermata 1108 - MAGELLANO","C.TURATI DOPO V.SAVONAROLA","45.05154","7.66762","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1108","","","Europe/Rome","1"
"131","1109","Fermata 1109 - LEVI","V.G.FERRARIS PRIMA DI V.LEVI SETTIMO TOR.","45.14071","7.77894","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1109","","","Europe/Rome","1"
"132","111","Fermata 111 - FABRIZI","C.LECCE N.33","45.08039","7.64678","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=111","","","Europe/Rome","2"
"133","1110","Fermata 1110 - VESPUCCI","C.TURATI / V.VESPUCCI","45.05274","7.66894","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1110","","","Europe/Rome","1"
"134","1111","Fermata 1111 - PERVINCHE","V. DELLE PERVINCHE DOPO V.LE DEI MUGHETTI","45.10348","7.63609","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1111","","","Europe/Rome","1"
"135","1112","Fermata 1112 - SOMMEILLER","V.SACCHI DOPO C.SOMMEILLER","45.0557","7.67225","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1112","","","Europe/Rome","1"
"136","1113","Fermata 1113 - PERVINCHE NORD","V. DELLE PERVINCHE FR. N. 15","45.10597","7.63586","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1113","","","Europe/Rome","1"
"137","1114","Fermata 1114 - PASTRENGO","V.SACCHI FRONTE V.PASTRENGO","45.05833","7.67432","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1114","","","Europe/Rome","1"
"138","1115","Fermata 1115 - PRIMULE NORD","V. DELLE PERVINCHE N.75","45.10597","7.6251","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1115","","","Europe/Rome","1"
"139","1116","Fermata 1116 - TORINO N. 209","V.TORINO N.209 NICHELINO","44.991","7.64227","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1116","","","Europe/Rome","1"
"140","1117","Fermata 1117 - PONCHIELLI","V.XXV APRILE DOPO V.PONCHIELLI  NICHELINO","45.00177","7.64533","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1117","","","Europe/Rome","1"
"141","1118","Fermata 1118 - BOLZANO","CORSO BOLZANO","45.07335","7.66751","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1118","","","Europe/Rome","1"
"142","1119","Fermata 1119 - CAIO MARIO","PIAZZALE CAIO MARIO","45.02422","7.63621","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1119","","","Europe/Rome","1"
"143","112","Fermata 112 - FABRIZI","C.LECCE N.58","45.08022","7.64679","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=112","","","Europe/Rome","2"
"144","1120","Fermata 1120 - OSPEDALE MARTINI","V.MARSIGLI / V.M.ORTIGARA","45.06808","7.62755","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1120","","","Europe/Rome","1"
"145","1121","Fermata 1121 - RIETI","STR DELLA PRONDA / V.RIETI GRUGLIASCO","45.06514","7.60959","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1121","","","Europe/Rome","1"
"146","1122","Fermata 1122 - CHAMBERY","V.M.ORTIGARA / C.BRUNELLESCHI","45.06931","7.62416","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1122","","","Europe/Rome","1"
"147","1123","Fermata 1123 - CHAMBERY","C.BRUNELLESCHI / V.CHAMBERY","45.06968","7.62313","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1123","","","Europe/Rome","1"
"148","1124","Fermata 1124 - LECCE","C. APPIO CLAUDIO DOPO C. LECCE","45.08467","7.65038","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1124","","","Europe/Rome","1"
"149","1125","Fermata 1125 - SACRARIO DEL MARTINETTO","C. APPIO CLAUDIO DOPO C. SVIZZERA","45.08394","7.65304","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1125","","","Europe/Rome","1"
"150","1126","Fermata 1126 - SACRARIO DEL MARTINETTO","C. APPIO CLAUDIO / C. SVIZZERA","45.0842","7.65327","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1126","","","Europe/Rome","1"
"151","1127","Fermata 1127 - PERVINCHE","V. DELLE PERVINCHE / V.LE DEI MUGHETTI","45.10338","7.63554","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1127","","","Europe/Rome","1"
"152","1128","Fermata 1128 - GIAMBONE","C.CORSICA / C. GIAMBONE","45.0308","7.65182","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1128","","","Europe/Rome","1"
"154","1130","Fermata 1130 - RE UMBERTO","C.ROSSELLI N. 33","45.05142","7.66249","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1130","","","Europe/Rome","1"
"155","11303","Fermata 11303 - RIVALTA (FIAT RIVALTA-CANC. 8)","","44.99719","7.50704","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=11303","","","Europe/Rome","2"
"156","11306","Fermata 11306 - RIVALTA (FIAT RIVALTA-CANC. 5)","","44.99799","7.51045","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=11306","","","Europe/Rome","2"
"157","1131","Fermata 1131 - MAURIZIANO","C.ROSSELLI DOPO C. TURATI","45.05057","7.66509","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1131","","","Europe/Rome","1"
"158","1132","Fermata 1132 - MAURIZIANO","C.ROSSELLI / C.TURATI","45.05049","7.66474","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1132","","","Europe/Rome","1"
"159","1133","Fermata 1133 - TURATI","C.DANTE / V.ROCCABRUNA","45.04915","7.66723","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1133","","","Europe/Rome","1"
"160","1134","Fermata 1134 - TURATI","C.DANTE FRONTE V.SOLERO","45.04931","7.6671","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1134","","","Europe/Rome","1"
"161","1135","Fermata 1135 - NIZZA","C.DANTE / P DE AMICIS","45.04755","7.67229","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1135","","","Europe/Rome","1"
"162","1136","Fermata 1136 - NIZZA","C.DANTE DOPO V.NIZZA","45.04763","7.67242","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1136","","","Europe/Rome","1"
"163","1137","Fermata 1137 - MADAMA CRISTINA","C.DANTE / V.M.CRISTINA","45.04704","7.67484","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1137","","","Europe/Rome","1"
"164","1139","Fermata 1139 - D' AZEGLIO","C.DANTE / C.M.D'AZEGLIO","45.04651","7.67774","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1139","","","Europe/Rome","1"
"165","114","Fermata 114 - PILO","C.LECCE DOPO V. ROSOLINO PILO","45.07805","7.64529","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=114","","","Europe/Rome","2"
"166","1140","Fermata 1140 - D' AZEGLIO","C.DANTE DOPO C. MASSIMO D'AZEGLIO","45.04676","7.67693","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1140","","","Europe/Rome","1"
"167","1141","Fermata 1141 - ALTA DI MONGRENO N.16","STR.ALTA DI MONGRENO FRONTE N.16","45.06349","7.756","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1141","","","Europe/Rome","2"
"168","1142","Fermata 1142 - MORANDI","VIA FARINELLI FRONTE VIA TOGLIATTI","45.01504","7.63222","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1142","","","Europe/Rome","1"
"169","1143","Fermata 1143 - MORANDI","VIA FARINELLI FRONTE VIA TOGLIATTI","45.01487","7.63234","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1143","","","Europe/Rome","1"
"170","1144","Fermata 1144 - FABRIZI","CORSO TASSONI - VIA PEYRON","45.08018","7.65643","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1144","","","Europe/Rome","2"
"171","1145","Fermata 1145 - OSPEDALE SAN LUIGI","P.LE OSPEDALE SAN LUIGI  ORBASSANO","45.02818","7.55916","5","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1145","","","Europe/Rome","1"
"172","1146","Fermata 1146 - LUINI","C.CINCINNATO FRONTE N.222","45.10369","7.65094","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1146","","","Europe/Rome","1"
"173","1147","Fermata 1147 - SANGONE","V.BRUERE N.9 RIVOLI","45.0731","7.54006","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1147","","","Europe/Rome","1"
"174","1148","Fermata 1148 - BRUERE N.92","V.BRUERE N.92 RIVOLI","45.07801","7.54243","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1148","","","Europe/Rome","1"
"175","1149","Fermata 1149 - BRUERE N.302","V.BRUERE N.302  RIVOLI","45.08689","7.54942","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1149","","","Europe/Rome","1"
"176","115","Fermata 115 - PILO","C.LECCE / V. ROSOLINO PILO","45.07796","7.64498","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=115","","","Europe/Rome","1"
"177","1150","Fermata 1150 - DROSSO OVEST","STR DEL DROSSO FRONTE N.31","45.01936","7.59504","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1150","","","Europe/Rome","2"
"178","1151","Fermata 1151 - DROSSO OVEST","STR DEL DROSSO N.31 BEINASCO","45.01931","7.59623","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1151","","","Europe/Rome","2"
"179","1152","Fermata 1152 - ANSELMETTI","STR. DEL DROSSO N.184","45.01782","7.6045","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1152","","","Europe/Rome","1"
"180","1153","Fermata 1153 - ANSELMETTI","STR DEL DROSSO INT.184","45.01784","7.60615","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1153","","","Europe/Rome","2"
"181","1154","Fermata 1154 - DROSSO","V.NEGARVILLE N.37","45.01703","7.61011","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1154","","","Europe/Rome","1"
"182","1155","Fermata 1155 - DROSSO","V.NEGARVILLE / STR DEL DROSSO","45.01702","7.60976","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1155","","","Europe/Rome","1"
"183","1157","Fermata 1157 - ROVEDA","V.NEGARVILLE N. 23","45.01897","7.61133","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1157","","","Europe/Rome","2"
"184","1158","Fermata 1158 - NEGARVILLE","V.NEGARVILLE N.8","45.0207","7.61234","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1158","","","Europe/Rome","1"
"185","1159","Fermata 1159 - NEGARVILLE EST","V.PLAVA N.113","45.0203","7.61506","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1159","","","Europe/Rome","2"
"186","116","Fermata 116 - RIVOLI SUD","C.TRAPANI DOPO PIAZZA RIVOLI","45.07497","7.64268","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=116","","","Europe/Rome","1"
"187","1160","Fermata 1160 - NEGARVILLE EST","V.PLAVA FRONTE N. 119","45.0207","7.61494","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1160","","","Europe/Rome","1"
"188","1161","Fermata 1161 - FACCIOLI","V.PLAVA DOPO V.FACCIOLI","45.01925","7.61872","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1161","","","Europe/Rome","2"
"189","1162","Fermata 1162 - FACCIOLI","V.PLAVA / V.FACCIOLI","45.01889","7.61846","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1162","","","Europe/Rome","2"
"190","1163","Fermata 1163 - VALLARSA","V. PLAVA DOPO V. S. MICHELE DEL CARSO","45.01718","7.62387","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1163","","","Europe/Rome","1"
"191","1164","Fermata 1164 - VALLARSA","V.PLAVA / V.VALLARSA","45.01766","7.623","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1164","","","Europe/Rome","1"
"192","1165","Fermata 1165 - UNIONE SOVIETICA","V.FARINELLI DOPO C.UNIONE SOVIETICA","45.01572","7.62843","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1165","","","Europe/Rome","1"
"193","1166","Fermata 1166 - OSPEDALE VALLETTA","VIA FARINELLI FRONTE VIA COGGIOLA","45.01564","7.63044","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1166","","","Europe/Rome","1"
"194","1167","Fermata 1167 - TORINO","V.LUPO / C.TORINO GRUGLIASCO","45.065","7.57879","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1167","","","Europe/Rome","1"
"195","1168","Fermata 1168 - TORINO","V.LUPO / V.ECHIROLLES GRUGLIASCO","45.06485","7.57863","3","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1168","","","Europe/Rome","1"
"196","1169","Fermata 1169 - BARBERA OVEST","V.BARBERA N.18","45.01903","7.63359","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1169","","","Europe/Rome","1"
"197","117","Fermata 117 - RIVOLI SUD","C.TRAPANI PRIMA DI P.ZA RIVOLI","45.07489","7.64312","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=117","","","Europe/Rome","1"
"198","1170","Fermata 1170 - BARBERA OVEST","V.BARBERA N.13","45.01923","7.63375","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1170","","","Europe/Rome","1"
"199","1171","Fermata 1171 - BARBERA EST","V.BARBERA / STR DELLE CACCE","45.01801","7.63766","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1171","","","Europe/Rome","1"
"200","1172","Fermata 1172 - BARBERA EST","V.BARBERA DOPO STR DELLE CACCE","45.01819","7.63783","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1172","","","Europe/Rome","1"
"201","1173","Fermata 1173 - VERGA","STR DELLE CACCE / STR.CASTELLO DI MIRAFIORI","45.01112","7.63615","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1173","","","Europe/Rome","2"
"202","1174","Fermata 1174 - VERGA","STR DELLE CACCE FRONTE V.VERGA","45.01186","7.63675","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1174","","","Europe/Rome","1"
"203","1175","Fermata 1175 - PARCO COLONNETTI","STR.CASTELLO DI MIRAFIORI - IMP.SPORTIVI ROBALDO","45.00999","7.64154","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1175","","","Europe/Rome","1"
"204","1176","Fermata 1176 - PARCO COLONNETTI","STR.CASTELLO DI MIRAFIORI - IMP.SPORTIVI ROBALDO","45.01024","7.64051","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1176","","","Europe/Rome","2"
"205","1177","Fermata 1177 - SAPRI","V.MONASTIR N.80","45.01161","7.65294","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1177","","","Europe/Rome","1"
"206","1178","Fermata 1178 - PISACANE","V.MONASTIR N.35","45.01426","7.65424","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1178","","","Europe/Rome","1"
"207","1179","Fermata 1179 - PISACANE","V.MONASTIR / V. PISACANE","45.01388","7.65394","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1179","","","Europe/Rome","1"
"208","118","Fermata 118 - BARDONECCHIA","C.TRAPANI DOPO V.BARDONECCHIA","45.07207","7.64076","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=118","","","Europe/Rome","2"
"209","1180","Fermata 1180 - LA MANTA C.23","V.LA MANTA CANC.23","45.02797","7.61154","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1180","","","Europe/Rome","2"
"210","1181","Fermata 1181 - SOMALIA","V.CANDIOLO / V.SOMALIA","45.01404","7.65773","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1181","","","Europe/Rome","1"
"211","1182","Fermata 1182 - MARONCELLI","C. MARONCELLI N.23","45.0181","7.66282","2","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1182","","","Europe/Rome","2"
"212","1183","Fermata 1183 - VERCELLI N.483","CORSO VERCELLI N.483","45.11885","7.70974","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1183","","","Europe/Rome","1"
"213","1184","Fermata 1184 - CANDIOLO","V.VERDI PRIMA DI VIA MASCAGNI CANDIOLO","44.95781","7.59383","5","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1184","","","Europe/Rome","1"
"214","1185","Fermata 1185 - PAVESE","CORSO UNIONE SOVIETICA FRONTE VIA PAVESE","45.01773","7.62929","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1185","","","Europe/Rome","1"
"215","1186","Fermata 1186 - IVREA","C.VERCELLI N. 415","45.11722","7.70442","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1186","","","Europe/Rome","1"
"216","1187","Fermata 1187 - IVREA","C.VERCELLI / V. IVREA","45.11705","7.70472","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1187","","","Europe/Rome","1"
"217","1188","Fermata 1188 - ANTIOCA","C.VERCELLI N. 397","45.11634","7.70125","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1188","","","Europe/Rome","2"
"218","1189","Fermata 1189 - ANTIOCA","C.VERCELLI N. 354","45.11622","7.70176","0","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=true&palina=1189","","","Europe/Rome","1"
